chr	start	end	name	itemRgb
OX030908.1	12200000	12300000	gc1797-0.45925	#feea9b
OX030908.1	12300000	12400000	gc1798-0.42919	#fed683
OX030908.1	12400000	12500000	gc1799-0.45012	#fee593
OX030908.1	12500000	12600000	gc1800-0.44017	#fee08b
OX030908.1	12600000	12700000	gc1801-0.43344	#feda86
OX030908.1	12700000	12800000	gc1802-0.42775	#fed683
OX030908.1	12800000	12900000	gc1803-0.42593	#fed481
OX030908.1	12900000	13000000	gc1804-0.41367	#feca79
OX030908.1	13000000	13100000	gc1805-0.43834	#fede89
OX030908.1	13100000	13200000	gc1806-0.41874	#fece7c
OX030908.1	13200000	13300000	gc1807-0.43868	#fede89
OX030908.1	13300000	13400000	gc1808-0.43506	#fedc88
OX030908.1	13400000	13500000	gc1809-0.42094	#fed07e
OX030908.1	13500000	13600000	gc1810-0.47311	#fff1a8
OX030908.1	13600000	13700000	gc1811-0.43201	#fed884
OX030908.1	13700000	13800000	gc1812-0.4304	#fed884
OX030908.1	13800000	13900000	gc1813-0.40986	#fdc776
OX030908.1	13900000	14000000	gc1814-0.40286	#fdc171
OX030908.1	14000000	14100000	gc1815-0.40765	#fdc574
OX030908.1	14100000	14200000	gc1816-0.4186	#fece7c
OX030908.1	14200000	14300000	gc1817-0.42968	#fed683
OX030908.1	14300000	14400000	gc1818-0.42175	#fed07e
OX030908.1	14400000	14500000	gc1819-0.45156	#fee695
OX030908.1	14500000	14600000	gc1820-0.40904	#fdc776
OX030908.1	14600000	14700000	gc1821-0.43934	#fee08b
OX030908.1	14700000	14800000	gc1822-0.4243	#fed27f
OX030908.1	14800000	14900000	gc1823-0.41156	#fec877
OX030908.1	14900000	15000000	gc1824-0.42692	#fed481
OX030908.1	15000000	15100000	gc1825-0.4125250501002004	#fec877
OX030908.1	15100000	15200000	gc1826-0.40134	#fdbf6f
OX030908.1	15200000	15300000	gc1827-0.43894	#fede89
OX030908.1	15300000	15400000	gc1828-0.42166	#fed07e
OX030908.1	15400000	15500000	gc1829-0.42346	#fed27f
OX030908.1	15500000	15600000	gc1830-0.43364	#feda86
OX030908.1	15600000	15700000	gc1831-0.41094	#fec877
OX030908.1	15700000	15800000	gc1832-0.41637	#fecc7b
OX030908.1	15800000	15900000	gc1833-0.43692	#fede89
OX030908.1	15900000	16000000	gc1834-0.43938	#fee08b
OX030908.1	16000000	16100000	gc1835-0.42892	#fed683
OX030908.1	16100000	16200000	gc1836-0.42472	#fed27f
OX030908.1	16200000	16300000	gc1837-0.42047	#fed07e
OX030908.1	16300000	16400000	gc1838-0.41297	#fec877
OX030908.1	16400000	16500000	gc1839-0.43816	#fede89
OX030908.1	16500000	16600000	gc1840-0.43709	#fede89
OX030908.1	16600000	16700000	gc1841-0.4192	#fece7c
OX030908.1	16700000	16800000	gc1842-0.43156	#fed884
OX030908.1	16800000	16900000	gc1843-0.43107	#fed884
OX030908.1	16900000	17000000	gc1844-0.45136	#fee695
OX030908.1	17000000	17100000	gc1845-0.42204	#fed07e
OX030908.1	17100000	17200000	gc1846-0.43754	#fede89
OX030908.1	17200000	17300000	gc1847-0.45408	#fee797
OX030908.1	17300000	17400000	gc1848-0.3983	#fdbd6d
OX030908.1	17400000	17500000	gc1849-0.41934	#fece7c
OX030908.1	17500000	17600000	gc1850-0.42944	#fed683
OX030908.1	17600000	17700000	gc1851-0.41967	#fece7c
OX030908.1	17700000	17800000	gc1852-0.43576	#fedc88
OX030908.1	17800000	17900000	gc1853-0.44717	#fee491
OX030908.1	17900000	18000000	gc1854-0.45353	#fee797
OX030908.1	18000000	18100000	gc1855-0.44882	#fee593
OX030908.1	18100000	18200000	gc1856-0.4329	#feda86
OX030908.1	18200000	18300000	gc1857-0.46176	#feeb9d
OX030908.1	18300000	18400000	gc1858-0.43211	#feda86
OX030908.1	18400000	18500000	gc1859-0.45394	#fee797
OX030908.1	18500000	18600000	gc1860-0.42395	#fed27f
OX030908.1	18600000	18700000	gc1861-0.44521	#fee28f
OX030908.1	18700000	18800000	gc1862-0.44089	#fee08b
OX030908.1	18800000	18900000	gc1863-0.43936	#fee08b
OX030908.1	18900000	19000000	gc1864-0.44804	#fee491
OX030908.1	19000000	19100000	gc1865-0.43841	#fede89
OX030908.1	19100000	19200000	gc1866-0.44422	#fee28f
OX030908.1	19200000	19300000	gc1867-0.43659	#fedc88
OX030908.1	19300000	19400000	gc1868-0.45232	#fee695
OX030908.1	19400000	19500000	gc1869-0.4399	#fee08b
OX030908.1	19500000	19600000	gc1870-0.44653	#fee491
OX030908.1	19600000	19700000	gc1871-0.4187236180904523	#fece7c
OX030908.1	19700000	19800000	gc1872-0.42701	#fed481
OX030908.1	19800000	19900000	gc1873-0.45613	#fee999
OX030908.1	19900000	20000000	gc1874-0.45124	#fee695
OX030908.1	20000000	20100000	gc1875-0.42276	#fed27f
OX030908.1	20100000	20200000	gc1876-0.44325	#fee18d
OX030908.1	20200000	20300000	gc1877-0.47357	#fff1a8
OX030908.1	20300000	20400000	gc1878-0.43301	#feda86
OX030908.1	20400000	20500000	gc1879-0.45856	#feea9b
OX030908.1	20500000	20600000	gc1880-0.44615	#fee491
OX030908.1	20600000	20700000	gc1881-0.42761	#fed683
OX030908.1	20700000	20800000	gc1882-0.43854	#fede89
OX030908.1	20800000	20900000	gc1883-0.43904	#fede89
OX030908.1	20900000	21000000	gc1884-0.4375	#fede89
OX030908.1	21000000	21100000	gc1885-0.42511	#fed481
OX030908.1	21100000	21200000	gc1886-0.42841	#fed683
OX030908.1	21200000	21300000	gc1887-0.45982	#feea9b
OX030908.1	21300000	21400000	gc1888-0.46839	#feefa3
OX030908.1	21400000	21500000	gc1889-0.45844	#feea9b
OX030908.1	21500000	21600000	gc1890-0.42258	#fed07e
OX030908.1	21600000	21700000	gc1891-0.45737	#fee999
OX030908.1	21700000	21800000	gc1892-0.42213	#fed07e
OX030908.1	21800000	21900000	gc1893-0.41504	#feca79
OX030908.1	21900000	22000000	gc1894-0.44061	#fee08b
OX030908.1	22000000	22100000	gc1895-0.44865	#fee593
OX030908.1	22100000	22200000	gc1896-0.44067	#fee08b
OX030908.1	22200000	22300000	gc1897-0.44874	#fee593
OX030908.1	22300000	22400000	gc1898-0.44697	#fee491
OX030908.1	22400000	22500000	gc1899-0.4432	#fee18d
OX030908.1	22500000	22600000	gc1900-0.45445	#fee797
OX030908.1	22600000	22700000	gc1901-0.44024	#fee08b
OX030908.1	22700000	22800000	gc1902-0.44775	#fee491
OX030908.1	22800000	22900000	gc1903-0.44254	#fee18d
OX030908.1	22900000	23000000	gc1904-0.43243	#feda86
OX030908.1	23000000	23100000	gc1905-0.44089	#fee08b
OX030908.1	23100000	23200000	gc1906-0.43512	#fedc88
OX030908.1	23200000	23300000	gc1907-0.45624	#fee999
OX030908.1	23300000	23400000	gc1908-0.41104	#fec877
OX030908.1	23400000	23500000	gc1909-0.45164	#fee695
OX030908.1	23500000	23600000	gc1910-0.44448	#fee28f
OX030908.1	23600000	23700000	gc1911-0.39965	#fdbf6f
OX030908.1	23700000	23800000	gc1912-0.44168	#fee18d
OX030908.1	23800000	23900000	gc1913-0.44553	#fee28f
OX030908.1	23900000	24000000	gc1914-0.43669	#fedc88
OX030908.1	24000000	24100000	gc1915-0.4564	#fee999
OX030908.1	24100000	24200000	gc1916-0.44032	#fee08b
OX030908.1	24200000	24300000	gc1917-0.44626	#fee491
OX030908.1	24300000	24400000	gc1918-0.45199	#fee695
OX030908.1	24400000	24500000	gc1919-0.42799	#fed683
OX030908.1	24500000	24600000	gc1920-0.41954	#fece7c
OX030908.1	24600000	24700000	gc1921-0.45132	#fee695
OX030908.1	24700000	24800000	gc1922-0.3761	#fcaa5f
OX030908.1	24800000	24900000	gc1923-0.40238	#fdc171
OX030908.1	24900000	25000000	gc1924-0.42784	#fed683
OX030908.1	25000000	25100000	gc1925-0.45394	#fee797
OX030908.1	25100000	25200000	gc1926-0.48394	#fff7b2
OX030908.1	25200000	25300000	gc1927-0.4676	#feefa3
OX030908.1	25300000	25400000	gc1928-0.44112	#fee08b
OX030908.1	25400000	25500000	gc1929-0.44184	#fee18d
OX030908.1	25500000	25600000	gc1930-0.45603	#fee999
OX030908.1	25600000	25700000	gc1931-0.43882	#fede89
OX030908.1	25700000	25800000	gc1932-0.43362	#feda86
OX030908.1	25800000	25900000	gc1933-0.45572	#fee999
OX030908.1	25900000	26000000	gc1934-0.44157	#fee18d
OX030908.1	26000000	26100000	gc1935-0.45477	#fee797
OX030908.1	26100000	26200000	gc1936-0.45615	#fee999
OX030908.1	26200000	26300000	gc1937-0.44277	#fee18d
OX030908.1	26300000	26400000	gc1938-0.44082	#fee08b
OX030908.1	26400000	26500000	gc1939-0.43728	#fede89
OX030908.1	26500000	26600000	gc1940-0.4487	#fee593
OX030908.1	26600000	26700000	gc1941-0.4294	#fed683
OX030908.1	26700000	26800000	gc1942-0.43087	#fed884
OX030908.1	26800000	26900000	gc1943-0.43424	#feda86
OX030908.1	26900000	27000000	gc1944-0.4289	#fed683
OX030908.1	27000000	27100000	gc1945-0.43709	#fede89
OX030908.1	27100000	27200000	gc1946-0.46755	#feefa3
OX030908.1	27200000	27300000	gc1947-0.44842	#fee491
OX030908.1	27300000	27400000	gc1948-0.44844	#fee593
OX030908.1	27400000	27500000	gc1949-0.4533	#fee797
OX030908.1	27500000	27600000	gc1950-0.44816	#fee491
OX030908.1	27600000	27700000	gc1951-0.44782	#fee491
OX030908.1	27700000	27800000	gc1952-0.46387	#feec9f
OX030908.1	27800000	27900000	gc1953-0.47427	#fff2aa
OX030908.1	27900000	28000000	gc1954-0.44573	#fee28f
OX030908.1	28000000	28100000	gc1955-0.44102	#fee08b
OX030908.1	28100000	28200000	gc1956-0.43352	#feda86
OX030908.1	28200000	28300000	gc1957-0.43521	#fedc88
OX030908.1	28300000	28400000	gc1958-0.48281	#fff6b0
OX030908.1	28400000	28500000	gc1959-0.44903	#fee593
OX030908.1	28500000	28600000	gc1960-0.45483	#fee797
OX030908.1	28600000	28700000	gc1961-0.44576	#fee28f
OX030908.1	28700000	28800000	gc1962-0.44365	#fee18d
OX030908.1	28800000	28900000	gc1963-0.43541	#fedc88
OX030908.1	28900000	29000000	gc1964-0.41903	#fece7c
OX030908.1	29000000	29100000	gc1965-0.44506	#fee28f
OX030908.1	29100000	29200000	gc1966-0.42686	#fed481
OX030908.1	29200000	29300000	gc1967-0.41013	#fdc776
OX030908.1	29300000	29400000	gc1968-0.40375	#fdc171
OX030908.1	29400000	29500000	gc1969-0.40024	#fdbf6f
OX030908.1	29500000	29600000	gc1970-0.41176	#fec877
OX030908.1	29600000	29700000	gc1971-0.40478	#fdc372
OX030908.1	29700000	29800000	gc1972-0.40615	#fdc372
OX030908.1	29800000	29900000	gc1973-0.41313	#fec877
OX030908.1	29900000	30000000	gc1974-0.46334	#feec9f
OX030908.1	30000000	30100000	gc1975-0.44203	#fee18d
OX030908.1	30100000	30200000	gc1976-0.43595	#fedc88
OX030908.1	30200000	30300000	gc1977-0.44024	#fee08b
OX030908.1	30300000	30400000	gc1978-0.4399	#fee08b
OX030908.1	30400000	30500000	gc1979-0.45597	#fee999
OX030908.1	30500000	30600000	gc1980-0.44771	#fee491
OX030908.1	30600000	30700000	gc1981-0.43407	#feda86
OX030908.1	30700000	30800000	gc1982-0.44277	#fee18d
OX030908.1	30800000	30900000	gc1983-0.47262	#fff1a8
OX030908.1	30900000	31000000	gc1984-0.45548	#fee999
OX030908.1	31000000	31100000	gc1985-0.4474	#fee491
OX030908.1	31100000	31200000	gc1986-0.45856	#feea9b
OX030908.1	31200000	31300000	gc1987-0.46266	#feec9f
OX030908.1	31300000	31400000	gc1988-0.45392	#fee797
OX030908.1	31400000	31500000	gc1989-0.5066	#fdfebb
OX030908.1	31500000	31600000	gc1990-0.47401	#fff1a8
OX030908.1	31600000	31700000	gc1991-0.41871	#fece7c
OX030908.1	31700000	31800000	gc1992-0.47173	#fff0a6
OX030908.1	31800000	31900000	gc1993-0.46067	#feeb9d
OX030908.1	31900000	32000000	gc1994-0.45925	#feea9b
OX030908.1	32000000	32100000	gc1995-0.46167	#feeb9d
OX030908.1	32100000	32200000	gc1996-0.4478492462311558	#fee491
OX030908.1	32200000	32300000	gc1997-0.42321	#fed27f
OX030908.1	32300000	32400000	gc1998-0.42632	#fed481
OX030908.1	32400000	32500000	gc1999-0.41888	#fece7c
OX030908.1	32500000	32600000	gc2000-0.42445	#fed27f
OX030908.1	32600000	32700000	gc2001-0.43024	#fed884
OX030908.1	32700000	32800000	gc2002-0.45043	#fee593
OX030908.1	32800000	32900000	gc2003-0.4684	#feefa3
OX030908.1	32900000	33000000	gc2004-0.4396	#fee08b
OX030908.1	33000000	33100000	gc2005-0.45477	#fee797
OX030908.1	33100000	33200000	gc2006-0.44431	#fee28f
OX030908.1	33200000	33300000	gc2007-0.45534	#fee797
OX030908.1	33300000	33400000	gc2008-0.4709	#fff0a6
OX030908.1	33400000	33500000	gc2009-0.46686	#feeda1
OX030908.1	33500000	33600000	gc2010-0.45427	#fee797
OX030908.1	33600000	33700000	gc2011-0.46162	#feeb9d
OX030908.1	33700000	33800000	gc2012-0.41779	#fecc7b
OX030908.1	33800000	33900000	gc2013-0.4389	#fede89
OX030908.1	33900000	34000000	gc2014-0.46581	#feeda1
OX030908.1	34000000	34100000	gc2015-0.45125	#fee695
OX030908.1	34100000	34200000	gc2016-0.45029	#fee593
OX030908.1	34200000	34300000	gc2017-0.45608	#fee999
OX030908.1	34300000	34400000	gc2018-0.45289	#fee695
OX030908.1	34400000	34500000	gc2019-0.46783	#feefa3
OX030908.1	34500000	34600000	gc2020-0.47249	#fff1a8
OX030908.1	34600000	34700000	gc2021-0.49754	#fffdbc
OX030908.1	34700000	34800000	gc2022-0.47397	#fff1a8
OX030908.1	34800000	34900000	gc2023-0.47185	#fff0a6
OX030908.1	34900000	35000000	gc2024-0.46655	#feeda1
OX030908.1	35000000	35100000	gc2025-0.45949	#feea9b
OX030908.1	35100000	35200000	gc2026-0.46318	#feec9f
OX030908.1	35200000	35300000	gc2027-0.479	#fff5ae
OX030908.1	35300000	35400000	gc2028-0.47267	#fff1a8
OX030908.1	35400000	35500000	gc2029-0.46919	#feefa3
OX030908.1	35500000	35600000	gc2030-0.44612	#fee491
OX030908.1	35600000	35700000	gc2031-0.43958	#fee08b
OX030908.1	35700000	35800000	gc2032-0.45088	#fee695
OX030908.1	35800000	35900000	gc2033-0.48307	#fff6b0
OX030908.1	35900000	36000000	gc2034-0.46232	#feeb9d
OX030908.1	36000000	36100000	gc2035-0.44586	#fee28f
OX030908.1	36100000	36200000	gc2036-0.4363	#fedc88
OX030908.1	36200000	36300000	gc2037-0.45108	#fee695
OX030908.1	36300000	36400000	gc2038-0.45133	#fee695
OX030908.1	36400000	36500000	gc2039-0.46316	#feec9f
OX030908.1	36500000	36600000	gc2040-0.43756	#fede89
OX030908.1	36600000	36700000	gc2041-0.46866	#feefa3
OX030908.1	36700000	36800000	gc2042-0.45347	#fee797
OX030908.1	36800000	36900000	gc2043-0.43899	#fede89
OX030908.1	36900000	37000000	gc2044-0.40226	#fdc171
OX030908.1	37000000	37100000	gc2045-0.43675	#fede89
OX030908.1	37100000	37200000	gc2046-0.4364	#fedc88
OX030908.1	37200000	37300000	gc2047-0.43198	#fed884
OX030908.1	37300000	37400000	gc2048-0.43024	#fed884
OX030908.1	37400000	37500000	gc2049-0.41814	#fece7c
OX030908.1	37500000	37600000	gc2050-0.43156	#fed884
OX030908.1	37600000	37700000	gc2051-0.42899	#fed683
OX030908.1	37700000	37800000	gc2052-0.43935	#fee08b
OX030908.1	37800000	37900000	gc2053-0.42243	#fed07e
OX030908.1	37900000	38000000	gc2054-0.44964	#fee593
OX030908.1	38000000	38100000	gc2055-0.43862	#fede89
OX030908.1	38100000	38200000	gc2056-0.41458	#feca79
OX030908.1	38200000	38300000	gc2057-0.4197	#fece7c
OX030908.1	38300000	38400000	gc2058-0.41527	#feca79
OX030908.1	38400000	38500000	gc2059-0.41393	#feca79
OX030908.1	38500000	38600000	gc2060-0.44711	#fee491
OX030908.1	38600000	38700000	gc2061-0.41335	#feca79
OX030908.1	38700000	38800000	gc2062-0.37644	#fcaa5f
OX030908.1	38800000	38900000	gc2063-0.38879	#fdb567
OX030908.1	38900000	39000000	gc2064-0.3982	#fdbd6d
OX030908.1	39000000	39100000	gc2065-0.4217	#fed07e
OX030908.1	39100000	39200000	gc2066-0.41273	#fec877
OX030908.1	39200000	39300000	gc2067-0.42068	#fed07e
OX030908.1	39300000	39400000	gc2068-0.40112	#fdbf6f
OX030908.1	39400000	39500000	gc2069-0.40859	#fdc574
OX030908.1	39500000	39600000	gc2070-0.39372	#fdb96a
OX030908.1	39600000	39700000	gc2071-0.39594	#fdbb6c
OX030908.1	39700000	39800000	gc2072-0.40754	#fdc574
OX030908.1	39800000	39900000	gc2073-0.39147	#fdb768
OX030908.1	39900000	40000000	gc2074-0.39339	#fdb96a
OX030908.1	40000000	40100000	gc2075-0.40327	#fdc171
OX030908.1	40100000	40200000	gc2076-0.39	#fdb768
OX030908.1	40200000	40300000	gc2077-0.41542	#feca79
OX030908.1	40300000	40400000	gc2078-0.38798994974874373	#fdb567
OX030908.1	40400000	40500000	gc2079-0.39915	#fdbd6d
OX030908.1	40500000	40600000	gc2080-0.40219	#fdc171
OX030908.1	40600000	40700000	gc2081-0.39228	#fdb96a
OX030908.1	40700000	40800000	gc2082-0.3897	#fdb567
OX030908.1	40800000	40900000	gc2083-0.40299	#fdc171
OX030908.1	40900000	41000000	gc2084-0.40429	#fdc372
OX030908.1	41000000	41100000	gc2085-0.41822	#fece7c
OX030908.1	41100000	41200000	gc2086-0.41751	#fecc7b
OX030908.1	41200000	41300000	gc2087-0.43774	#fede89
OX030908.1	41300000	41400000	gc2088-0.42334	#fed27f
OX030908.1	41400000	41500000	gc2089-0.44527	#fee28f
OX030908.1	41500000	41600000	gc2090-0.45308	#fee695
OX030908.1	41600000	41700000	gc2091-0.45004	#fee593
OX030908.1	41700000	41800000	gc2092-0.43621	#fedc88
OX030908.1	41800000	41900000	gc2093-0.43795	#fede89
OX030908.1	41900000	42000000	gc2094-0.44923	#fee593
OX030908.1	42000000	42100000	gc2095-0.44699	#fee491
OX030908.1	42100000	42200000	gc2096-0.41955	#fece7c
OX030908.1	42200000	42300000	gc2097-0.43922	#fee08b
OX030908.1	42300000	42400000	gc2098-0.41895	#fece7c
OX030908.1	42400000	42500000	gc2099-0.42558	#fed481
OX030908.1	42500000	42600000	gc2100-0.40328	#fdc171
OX030908.1	42600000	42700000	gc2101-0.40767	#fdc574
OX030908.1	42700000	42800000	gc2102-0.41124	#fec877
OX030908.1	42800000	42900000	gc2103-0.48503	#fff7b2
OX030908.1	42900000	43000000	gc2104-0.41108	#fec877
OX030908.1	43000000	43100000	gc2105-0.41968	#fece7c
OX030908.1	43100000	43200000	gc2106-0.41872	#fece7c
OX030908.1	43200000	43300000	gc2107-0.41787	#fecc7b
OX030908.1	43300000	43400000	gc2108-0.45019	#fee593
OX030908.1	43400000	43500000	gc2109-0.44433	#fee28f
OX030908.1	43500000	43600000	gc2110-0.39492	#fdbb6c
OX030908.1	43600000	43700000	gc2111-0.45623	#fee999
OX030908.1	43700000	43800000	gc2112-0.45145	#fee695
OX030908.1	43800000	43900000	gc2113-0.47077	#fff0a6
OX030908.1	43900000	44000000	gc2114-0.42577	#fed481
OX030908.1	44000000	44100000	gc2115-0.43212	#feda86
OX030908.1	44100000	44200000	gc2116-0.43479	#fedc88
OX030908.1	44200000	44300000	gc2117-0.42205	#fed07e
OX030908.1	44300000	44400000	gc2118-0.42397	#fed27f
OX030908.1	44400000	44500000	gc2119-0.4205	#fed07e
OX030908.1	44500000	44600000	gc2120-0.45138	#fee695
OX030908.1	44600000	44700000	gc2121-0.44165	#fee18d
OX030908.1	44700000	44800000	gc2122-0.44368	#fee18d
OX030908.1	44800000	44900000	gc2123-0.41654	#fecc7b
OX030908.1	44900000	45000000	gc2124-0.43342	#feda86
OX030908.1	45000000	45100000	gc2125-0.40769	#fdc574
OX030908.1	45100000	45200000	gc2126-0.41772	#fecc7b
OX030908.1	45200000	45300000	gc2127-0.40346	#fdc171
OX030908.1	45300000	45400000	gc2128-0.39747	#fdbd6d
OX030908.1	45400000	45500000	gc2129-0.39908	#fdbd6d
OX030908.1	45500000	45600000	gc2130-0.40021	#fdbf6f
OX030908.1	45600000	45700000	gc2131-0.39343	#fdb96a
OX030908.1	45700000	45800000	gc2132-0.41651	#fecc7b
OX030908.1	45800000	45900000	gc2133-0.40304	#fdc171
OX030908.1	45900000	46000000	gc2134-0.40662	#fdc574
OX030908.1	46000000	46100000	gc2135-0.42163	#fed07e
OX030908.1	46100000	46200000	gc2136-0.41125	#fec877
OX030908.1	46200000	46300000	gc2137-0.38323	#fdb163
OX030908.1	46300000	46400000	gc2138-0.41697	#fecc7b
OX030908.1	46400000	46500000	gc2139-0.42663	#fed481
OX030908.1	46500000	46600000	gc2140-0.42921	#fed683
OX030908.1	46600000	46700000	gc2141-0.43313	#feda86
OX030908.1	46700000	46800000	gc2142-0.42216	#fed07e
OX030908.1	46800000	46900000	gc2143-0.41283	#fec877
OX030908.1	46900000	47000000	gc2144-0.41519	#feca79
OX030908.1	47000000	47100000	gc2145-0.39802	#fdbd6d
OX030908.1	47100000	47200000	gc2146-0.43919	#fee08b
OX030908.1	47200000	47300000	gc2147-0.48682	#fff8b4
OX030908.1	47300000	47400000	gc2148-0.43587	#fedc88
OX030908.1	47400000	47500000	gc2149-0.4348	#fedc88
OX030908.1	47500000	47600000	gc2150-0.41544	#feca79
OX030908.1	47600000	47700000	gc2151-0.41231	#fec877
OX030908.1	47700000	47800000	gc2152-0.43554	#fedc88
OX030908.1	47800000	47900000	gc2153-0.4296	#fed683
OX030908.1	47900000	48000000	gc2154-0.43355	#feda86
OX030908.1	48000000	48100000	gc2155-0.41607	#fecc7b
OX030908.1	48100000	48200000	gc2156-0.40829	#fdc574
OX030908.1	48200000	48300000	gc2157-0.39333	#fdb96a
OX030908.1	48300000	48400000	gc2158-0.382	#fdaf62
OX030908.1	48400000	48500000	gc2159-0.42348	#fed27f
OX030908.1	48500000	48600000	gc2160-0.39118	#fdb768
OX030908.1	48600000	48700000	gc2161-0.42061	#fed07e
OX030908.1	48700000	48800000	gc2162-0.4355	#fedc88
OX030908.1	48800000	48900000	gc2163-0.39297	#fdb96a
OX030908.1	48900000	49000000	gc2164-0.42974	#fed884
OX030908.1	49000000	49100000	gc2165-0.42256	#fed07e
OX030908.1	49100000	49200000	gc2166-0.45804	#feea9b
OX030908.1	49200000	49300000	gc2167-0.42496	#fed27f
OX030908.1	49300000	49400000	gc2168-0.42692	#fed481
OX030908.1	49400000	49500000	gc2169-0.4292	#fed683
OX030908.1	49500000	49600000	gc2170-0.44783	#fee491
OX030908.1	49600000	49700000	gc2171-0.41742	#fecc7b
OX030908.1	49700000	49800000	gc2172-0.40752	#fdc574
OX030908.1	49800000	49900000	gc2173-0.40236	#fdc171
OX030908.1	49900000	50000000	gc2174-0.38735	#fdb365
OX030908.1	50000000	50100000	gc2175-0.36942	#fba35c
OX030908.1	50100000	50200000	gc2176-0.40424	#fdc372
OX030908.1	50200000	50300000	gc2177-0.39142	#fdb768
OX030908.1	50300000	50400000	gc2178-0.3698	#fba35c
OX030908.1	50400000	50500000	gc2179-0.37456	#fca85e
OX030908.1	50500000	50600000	gc2180-0.35254	#f99153
OX030908.1	50600000	50700000	gc2181-0.39054	#fdb768
OX030908.1	50700000	50800000	gc2182-0.39474	#fdbb6c
OX030908.1	50800000	50900000	gc2183-0.39708	#fdbd6d
OX030908.1	50900000	51000000	gc2184-0.37812	#fcaa5f
OX030908.1	51000000	51100000	gc2185-0.40262	#fdc171
OX030908.1	51100000	51200000	gc2186-0.41329	#feca79
OX030908.1	51200000	51300000	gc2187-0.39388	#fdb96a
OX030908.1	51300000	51400000	gc2188-0.41359	#feca79
OX030908.1	51400000	51500000	gc2189-0.41514	#feca79
OX030908.1	51500000	51600000	gc2190-0.4089	#fdc776
OX030908.1	51600000	51700000	gc2191-0.41597	#fecc7b
OX030908.1	51700000	51800000	gc2192-0.39551	#fdbb6c
OX030908.1	51800000	51900000	gc2193-0.43122	#fed884
OX030908.1	51900000	52000000	gc2194-0.44929	#fee593
OX030908.1	52000000	52100000	gc2195-0.44857	#fee593
OX030908.1	52100000	52200000	gc2196-0.41821	#fece7c
OX030908.1	52200000	52300000	gc2197-0.42198	#fed07e
OX030908.1	52300000	52400000	gc2198-0.41864	#fece7c
OX030908.1	52400000	52500000	gc2199-0.41225	#fec877
OX030908.1	52500000	52600000	gc2200-0.43028	#fed884
OX030908.1	52600000	52700000	gc2201-0.43898	#fede89
OX030908.1	52700000	52800000	gc2202-0.40139	#fdbf6f
OX030908.1	52800000	52900000	gc2203-0.41262	#fec877
OX030908.1	52900000	53000000	gc2204-0.41787	#fecc7b
OX030908.1	53000000	53100000	gc2205-0.42738	#fed683
OX030908.1	53100000	53200000	gc2206-0.44984	#fee593
OX030908.1	53200000	53300000	gc2207-0.44798	#fee491
OX030908.1	53300000	53400000	gc2208-0.42896	#fed683
OX030908.1	53400000	53500000	gc2209-0.40635	#fdc574
OX030908.1	53500000	53600000	gc2210-0.39425	#fdb96a
OX030908.1	53600000	53700000	gc2211-0.43067	#fed884
OX030908.1	53700000	53800000	gc2212-0.42108	#fed07e
OX030908.1	53800000	53900000	gc2213-0.39062	#fdb768
OX030908.1	53900000	54000000	gc2214-0.41109	#fec877
OX030908.1	54000000	54100000	gc2215-0.42853	#fed683
OX030908.1	54100000	54200000	gc2216-0.4209	#fed07e
OX030908.1	54200000	54300000	gc2217-0.42014	#fece7c
OX030908.1	54300000	54400000	gc2218-0.40554	#fdc372
OX030908.1	54400000	54500000	gc2219-0.41874	#fece7c
OX030908.1	54500000	54600000	gc2220-0.41351	#feca79
OX030908.1	54600000	54700000	gc2221-0.42311623246492985	#fed27f
OX030908.1	54700000	54800000	gc2222-0.41727	#fecc7b
OX030908.1	54800000	54900000	gc2223-0.40426	#fdc372
OX030908.1	54900000	55000000	gc2224-0.415	#feca79
OX030908.1	55000000	55100000	gc2225-0.38505	#fdb163
OX030908.1	55100000	55200000	gc2226-0.39726	#fdbd6d
OX030908.1	55200000	55300000	gc2227-0.40422	#fdc372
OX030908.1	55300000	55400000	gc2228-0.41926	#fece7c
OX030908.1	55400000	55500000	gc2229-0.42056	#fed07e
OX030908.1	55500000	55600000	gc2230-0.43641	#fedc88
OX030908.1	55600000	55700000	gc2231-0.43784	#fede89
OX030908.1	55700000	55800000	gc2232-0.42364	#fed27f
OX030908.1	55800000	55900000	gc2233-0.45147	#fee695
OX030908.1	55900000	56000000	gc2234-0.41638	#fecc7b
OX030908.1	56000000	56100000	gc2235-0.4259	#fed481
OX030908.1	56100000	56200000	gc2236-0.41904	#fece7c
OX030908.1	56200000	56300000	gc2237-0.41626	#fecc7b
OX030908.1	56300000	56400000	gc2238-0.41884	#fece7c
OX030908.1	56400000	56500000	gc2239-0.39826	#fdbd6d
OX030908.1	56500000	56600000	gc2240-0.40889	#fdc776
OX030908.1	56600000	56700000	gc2241-0.39937	#fdbf6f
OX030908.1	56700000	56800000	gc2242-0.39507	#fdbb6c
OX030908.1	56800000	56900000	gc2243-0.42449	#fed27f
OX030908.1	56900000	57000000	gc2244-0.44711	#fee491
OX030908.1	57000000	57100000	gc2245-0.39528	#fdbb6c
OX030908.1	57100000	57200000	gc2246-0.40639	#fdc574
OX030908.1	57200000	57300000	gc2247-0.42232	#fed07e
OX030908.1	57300000	57400000	gc2248-0.38087174348697395	#fdaf62
OX030908.1	57400000	57500000	gc2249-0.39539078156312624	#fdbb6c
